"TableName","FieldName","FieldType"
"tblDDScopeGroups","fldNameFRA","xs:string"
"tblDDScopeGroups","fldNameGER","xs:string"
"tblDDScopeGroups","fldNameSPN","xs:string"
"tblDDScopeGroups","fldNameITA","xs:string"
"tblDDScopes","fldGroupID","xs:int"
"tblDDScopes","fldID","xs:int"
"tblDDScopes","fldDescriptionENG","xs:string"
"tblDDScopes","fldDescriptionHEB","xs:string"
"tblDDScopes","fldDataType","xs:int"
"tblDDScopes","fldData","xs:string"
"tblDDScopes","fldDescriptionNED","xs:string"
"tblDDScopes","fldDescriptionFRA","xs:string"
"tblDDScopes","fldDescriptionGER","xs:string"
"tblDDScopes","fldDescriptionSPN","xs:string"
"tblDDScopes","fldVariant","xs:boolean"
"tblDDScopes","fldDescriptionITA","xs:string"
"tblDDSets","fldID","xs:int"
"tblDDSets","fldDescriptionENG","xs:string"
"tblDDSets","fldDescriptionHEB","xs:string"
"tblDDSets","fldTableSQL","xs:string"
"tblDDSets","fldTableJet","xs:string"
"tblDDSets","fldUpdatePOS","xs:boolean"
"tblDDSets","fldFilter","xs:string"
"tblDDSets","fldDescriptionNED","xs:string"
"tblDDSets","fldDescriptionFRA","xs:string"
"tblDDSets","fldDescriptionGER","xs:string"
"tblDDSets","fldDescriptionSPN","xs:string"
"tblDDSets","fldDescriptionITA","xs:string"
"tblDeclaration","fldStore","xs:short"
"tblDeclaration","fldDeclarationID","xs:int"
"tblDeclaration","fldWorkDay","xs:int"
"tblDeclaration","fldDrawer","xs:int"
"tblDeclaration","fldSubTypeID","xs:int"
"tblDeclaration","fldTypeID","xs:int"
"tblDeclaration","fldDate","xs:dateTime"
"tblDeclaration","fldFromPOS","xs:boolean"
"tblDeclaration","fldEnvelope","xs:int"
"tblDeclaration","fldReasonType","xs:int"
"tblDeclaration","fldReasonComment","xs:string"
"tblDeclaration","fldAccountancySession","xs:int"
"tblDeclaration","fldSourceDestAccountGroupID","xs:int"
"tblDeclaration","fldClosingSession","xs:boolean"
"tblDeclaration","fldFinalizeStatus","xs:unsignedByte"
"tblDeclarationLine","fldStore","xs:short"
"tblDeclarationLine","fldDeclarationID","xs:int"
"tblDeclarationLine","fldLineNo","xs:int"
"tblDeclarationLine","fldTenderGroupID","xs:short"
"tblDeclarationLine","fldTenderID","xs:int"
"tblDeclarationLine","fldCurrencyRate","xs:decimal"
"tblDeclarationLine","fldAmount","xs:long"
"tblDeclarationLine","fldQuantity","xs:int"
"tblDeclarationLine","fldExpectedAmount","xs:long"
"tblDeclarationLine","fldExpectedQuantity","xs:int"
"tblDeclarationLine","fldCurrencyAmount","xs:long"
"tblDeclarationLine","fldExpectedCurrencyAmount","xs:long"
"tblDeclarationLineDetail","fldStore","xs:short"
"tblDeclarationLineDetail","fldDeclarationID","xs:int"
"tblDeclarationLineDetail","fldLineNo","xs:int"
"tblDeclarationLineDetail","fldDetailLineNo","xs:int"
"tblDeclarationLineDetail","fldQuantity","xs:int"
"tblDeclarationLineDetail","fldCurrencyAmount","xs:long"
"tblDeclarationReasonTypes","fldType","xs:int"
"tblDeclarationReasonTypes","fldNameENG","xs:string"
"tblDeclarationReasonTypes","fldNameHEB","xs:string"
"tblDeclarationReasonTypes","fldNameFRA","xs:string"
"tblDeclarationReasonTypes","fldNameGER","xs:string"
"tblDeclarationReasonTypes","fldNameNED","xs:string"
"tblDeclarationReasonTypes","fldNameSPN","xs:string"
"tblDeclarationReasonTypes","fldNameITA","xs:string"
"tblDeclarationSubType","fldDeclarationSubTypeID","xs:int"
"tblDeclarationSubType","fldDeclarationTypeID","xs:int"
"tblDeclarationSubType","fldName","xs:string"
"tblDeclarationSubType","fldRemarkNeeded","xs:boolean"
"tblDeclarationType","fldDeclarationTypeID","xs:int"
"tblDeclarationType","fldNameENG","xs:string"
"tblDeclarationType","fldNameFRA","xs:string"
"tblDeclarationType","fldNameGER","xs:string"
"tblDeclarationType","fldNameHEB","xs:string"
"tblDeclarationType","fldNameNED","xs:string"
"tblDeclarationType","fldNameSPN","xs:string"
"tblDeclarationType","fldNameITA","xs:string"
"tblDeleted","fldTS","xs:int"
"tblDeleted","fldTableName","xs:string"
"tblDeleted","fldCondition","xs:string"
"tblDeleted","fldSQLQuery","xs:string"
"tblDeliveriesRoutes","fldID","xs:int"
"tblDeliveriesRoutes","fldName","xs:string"
"tblDeliveriesRoutes","fldRemarks","xs:string"
"tblDeliveriesRoutes","fldActive","xs:boolean"
"tblDeliveriesRoutes","fldTS","xs:int"
"tblDeliveriesStatuses","fldID","xs:int"
"tblDeliveriesStatuses","fldDescENG","xs:string"
"tblDeliveriesStatuses","fldDescFRA","xs:string"
"tblDeliveriesStatuses","fldDescGER","xs:string"
"tblDeliveriesStatuses","fldDescHEB","xs:string"
"tblDeliveriesStatuses","fldDescNED","xs:string"
"tblDeliveriesStatuses","fldDescSPN","xs:string"
"tblDeliveriesStatuses","fldDescITA","xs:string"
"tblDeliveriesStatuses","fldForeColor","xs:int"
"tblDeliveriesStatuses","fldBackColor","xs:int"
"tblDeliveriesStatuses","fldShowTime","xs:boolean"
"tblDeliveriesStatuses","fldTS","xs:int"
"tblDeliveryPackageType","fldID","xs:int"
"tblDeliveryPackageType","fldNameHEB","xs:string"
"tblDeliveryPackageType","fldNameENG","xs:string"
"tblDeliveryPackageType","fldTS","xs:int"
"tblDeliveryPackageType","fldNameFRA","xs:string"
"tblDeliveryPackageType","fldNameGER","xs:string"
"tblDeliveryPackageType","fldNameITA","xs:string"
"tblDeliveryPackageType","fldNameNED","xs:string"
"tblDeliveryPackageType","fldNameSPN","xs:string"
"tblDeliveryPackageType","fldDefaultValue","xs:unsignedByte"
"tblDeliveryShipmentsStatuses","fldID","xs:unsignedByte"
"tblDeliveryShipmentsStatuses","fldDescENG","xs:string"
"tblDeliveryShipmentsStatuses","fldDescHEB","xs:string"
"tblDeliveryShipmentsStatuses","fldDescFRA","xs:string"
"tblDeliveryShipmentsStatuses","fldDescGER","xs:string"
"tblDeliveryShipmentsStatuses","fldDescITA","xs:string"
"tblDeliveryShipmentsStatuses","fldDescNED","xs:string"
"tblDeliveryShipmentsStatuses","fldDescSPN","xs:string"
"tblDepartments","fldID","xs:int"
"tblDepartments","fldGroup","xs:int"
"tblDepartments","fldLockedSale","xs:boolean"
"tblDepartments","fldLockedStock","xs:boolean"
"tblDepartments","fldTS","xs:int"
"tblDepartments","fldAccountingCode","xs:string"
"tblDepartments","fldMaxAmount","xs:long"
"tblDepartments","fldUpdateScales","xs:boolean"
"tblDepartments","fldPointAmount","xs:int"
"tblDepartments","fldSaleOnWebsite","xs:boolean"
"tblDepartments","fldNameENG","xs:string"
"tblDepartments","fldNameFRA","xs:string"
"tblDepartments","fldNameGER","xs:string"
"tblDepartments","fldNameHEB","xs:string"
"tblDepartments","fldNameNED","xs:string"
"tblDepartments","fldNameSPN","xs:string"
"tblDepartments","fldNameITA","xs:string"
"tblDepartments","fldElectronicLabels","xs:boolean"
"tblDepartments","fldGeneralItemProfit","xs:decimal"
"tblDepartments","fldGeneralItemProfitMode","xs:unsignedByte"
"tblDepartments","fldWebShopID","xs:int"
"tblDepartments","fldNoPlannedPricesSync","xs:boolean"
"tblDepartments","fldBlockOnSelfCheckout","xs:boolean"
"tblDepartmentsGroups","fldID","xs:int"
"tblDepartmentsGroups","fldTS","xs:int"
"tblDepartmentsGroups","fldNameENG","xs:string"
"tblDepartmentsGroups","fldNameFRA","xs:string"
"tblDepartmentsGroups","fldNameGER","xs:string"
"tblDepartmentsGroups","fldNameHEB","xs:string"
"tblDepartmentsGroups","fldNameNED","xs:string"
"tblDepartmentsGroups","fldNameSPN","xs:string"
"tblDepartmentsGroups","fldAccountingCode","xs:string"
"tblDepartmentsGroups","fldNameITA","xs:string"
"tblDiagnosisMethods","fldID","xs:int"
"tblDiagnosisMethods","fldNameHEB","xs:string"
"tblDiagnosisMethods","fldNameENG","xs:string"
"tblDiagnosisMethods","fldTS","xs:int"
"tblDiagnosisMethods","fldNameFRA","xs:string"
"tblDiagnosisMethods","fldNameGER","xs:string"
"tblDiagnosisMethods","fldNameITA","xs:string"
"tblDiagnosisMethods","fldNameNED","xs:string"
"tblDiagnosisMethods","fldNameSPN","xs:string"
"tblDocLayouts","fldDocID","xs:int"
"tblDocLayouts","fldElementID","xs:int"
"tblDocLayouts","fldRemarks","xs:string"
"tblDocLayouts","fldSection","xs:unsignedByte"
"tblDocLayouts","fldType","xs:short"
"tblDocLayouts","fldTable","xs:short"
"tblDocLayouts","fldX","xs:short"
"tblDocLayouts","fldY","xs:short"
"tblDocLayouts","fldX2","xs:short"
"tblDocLayouts","fldY2","xs:short"
"tblDocLayouts","fldHeight","xs:short"
"tblDocLayouts","fldWidth","xs:short"
"tblDocLayouts","fldColor","xs:int"
"tblDocLayouts","fldBackColor","xs:int"
"tblDocLayouts","fldTextHEB","xs:string"
"tblDocLayouts","fldTextENG","xs:string"
"tblDocLayouts","fldTextGER","xs:string"
"tblDocLayouts","fldTextFRA","xs:string"
"tblDocLayouts","fldTextNED","xs:string"
"tblDocLayouts","fldCondition","xs:string"
"tblDocLayouts","fldFontSize","xs:short"
"tblDocLayouts","fldR2L","xs:boolean"
"tblDocLayouts","fldFontName","xs:string"
"tblDocLayouts","fldBold","xs:boolean"
"tblDocLayouts","fldUnderline","xs:boolean"
"tblDocLayouts","fldItalic","xs:boolean"
"tblDocLayouts","fldFormat","xs:string"
"tblDocLayouts","fldAlignment","xs:unsignedByte"
"tblDocLayouts","fldThickness","xs:short"
"tblDocLayouts","fldAbsoloteXY","xs:boolean"
"tblDocLayouts","fldWordWrap","xs:boolean"
"tblDocLayouts","fldRows","xs:int"
"tblDocLayouts","fldFloating","xs:boolean"
"tblDocLayouts","fldTextSPN","xs:string"
"tblDocLayouts","fldTextITA","xs:string"
"tblDocLayouts","fldHideIfPreprinted","xs:boolean"
"tblDocLayouts","fldTS","xs:int"
"tblDocLayouts","fldTrim","xs:unsignedByte"
"tblDocs","fldDocID","xs:int"
"tblDocs","fldMarginTop","xs:short"
"tblDocs","fldMarginLeft","xs:short"
"tblDocs","fldMarginBottom","xs:short"
"tblDocs","fldPrinterType","xs:short"
"tblDocs","fldMarginRight","xs:short"
"tblDocs","fldNameENG","xs:string"
"tblDocs","fldNameFRA","xs:string"
"tblDocs","fldNameGER","xs:string"
"tblDocs","fldNameHEB","xs:string"
"tblDocs","fldNameNED","xs:string"
"tblDocs","fldNameSPN","xs:string"
"tblDocs","fldNotifyMessageENG","xs:string"
